X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-5.252585572389917e-06,-5.059283630741918e-08
-5.252585572389917e-06,-5.059283630741918e-08
-5.252585572389917e-06,-5.059283630741918e-08
-5.097724476880311e-06,2.943032844576617e-07
-5.097724476880311e-06,2.943032844576617e-07
-5.097724476880311e-06,2.943032844576617e-07
-5.097724476880311e-06,2.943032844576617e-07
-5.086144554846024e-06,3.271408539513272e-07
-5.086144554846024e-06,3.271408539513272e-07
-5.086144554846024e-06,3.271408539513272e-07
-5.086144554846024e-06,3.271408539513272e-07
-5.078668947960767e-06,3.4781003371099146e-07
-5.078668947960767e-06,3.4781003371099146e-07
-5.078668947960767e-06,3.4781003371099146e-07
-5.071704401730243e-06,3.6699508918612926e-07
-5.071704401730243e-06,3.6699508918612926e-07
-5.071704401730243e-06,3.6699508918612926e-07
-5.0647616291268904e-06,3.861146540034977e-07
-5.0647616291268904e-06,3.861146540034977e-07
-5.0647616291268904e-06,3.861146540034977e-07
-5.0647616291268904e-06,3.861146540034977e-07
-5.057610236928849e-06,4.058082939476541e-07
-5.057610236928849e-06,4.058082939476541e-07
-5.057610236928849e-06,4.058082939476541e-07
0.0004919619414131583,5.540862555925654e-07
0.0004919619414131583,5.540862555925654e-07
0.0004919619414131583,5.540862555925654e-07
0.0019571639597272053,5.386910399659648e-07
0.0019571639597272053,5.386910399659648e-07
0.0019571639597272053,5.386910399659648e-07
0.0019571639597272053,5.386910399659648e-07
0.004480707882245511,4.5240925492072535e-07
0.004480707882245511,4.5240925492072535e-07
0.004480707882245511,4.5240925492072535e-07
0.007906950457221274,2.444960377380779e-07
0.007906950457221274,2.444960377380779e-07
0.007906950457221274,2.444960377380779e-07
0.01226934833338723,-1.800132983451396e-07
0.01226934833338723,-1.800132983451396e-07
0.01226934833338723,-1.800132983451396e-07
0.01226934833338723,-1.800132983451396e-07
0.017680252815900355,-9.658692618500807e-07
0.017680252815900355,-9.658692618500807e-07
0.017680252815900355,-9.658692618500807e-07
0.023714633675749917,-1.4764968479107634e-06
0.023714633675749917,-1.4764968479107634e-06
0.03027968768754484,-1.638094098149532e-06
0.03027968768754484,-1.638094098149532e-06
0.03027968768754484,-1.638094098149532e-06
0.03027968768754484,-1.638094098149532e-06
0.03027968768754484,-1.638094098149532e-06
0.03708578703140519,-1.7304944480070414e-06
0.03708578703140519,-1.7304944480070414e-06
0.04368627375477971,-2.012564965734567e-06
0.04368627375477971,-2.012564965734567e-06
0.04368627375477971,-2.012564965734567e-06
0.04368627375477971,-2.012564965734567e-06
0.05026305171125061,-1.8597112411944258e-06
0.05026305171125061,-1.8597112411944258e-06
